ID_Venda,Data,ID_Loja,Localizacao,Canal,Categoria_Produto,Produto,Quantidade,Preco_Unitario,Desconto,ID_Cliente,Idade_Cliente,Genero_Cliente,Feedback
19570,2022-05-24 15:30:46,070,Rio de Janeiro,Loja Física,Tênis,NMD,2,414,47,20569,20,Outro,Regular
19571,2022-06-03 23:37:36,071,Belo Horizonte,Online,Tênis,Ultraboost,2,148,2,20570,34,Masculino,Bom
19572,2022-10-28 23:27:08,072,Belo Horizonte,Loja Física,Tênis,NMD,2,383,25,20571,31,Outro,Ruim
19573,2022-07-27 17:01:56,073,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,1,87,10,20572,44,Feminino,Regular
19574,2022-08-02 06:11:06,074,Porto Alegre,Loja Física,Tênis,NMD,3,341,49,20573,37,Masculino,Bom
19575,2022-06-16 03:45:55,075,Rio de Janeiro,Loja Física,Camisetas,Camiseta Estampada,1,107,48,20574,26,Feminino,Regular
19576,2022-04-29 06:07:49,076,São Paulo,Online,Camisetas,Camiseta Clássica,2,299,24,20575,60,Feminino,Regular
19577,2022-11-26 08:36:46,077,Porto Alegre,Online,Camisetas,Camiseta Estampada,4,178,48,20576,28,Outro,Ótimo
19578,2022-09-07 00:37:07,078,São Paulo,Loja Física,Calças,Calça Casual,2,446,5,20577,45,Feminino,Ruim
19579,2022-05-07 14:44:32,079,São Paulo,Online,Calças,Calça Treino,2,469,3,20578,55,Outro,Ruim
19580,2022-07-29 15:44:06,080,Rio de Janeiro,Online,Tênis,NMD,3,66,43,20579,67,Outro,Bom
19581,2022-06-09 02:00:57,081,Rio de Janeiro,Online,Tênis,Ultraboost,1,373,26,20580,35,Outro,Ótimo
19582,2022-01-27 17:53:42,082,Rio de Janeiro,Loja Física,Calças,Calça Treino,4,181,24,20581,15,Feminino,Ruim
19583,2022-07-20 09:37:00,083,Porto Alegre,Loja Física,Camisetas,Camiseta Estampada,2,390,8,20582,44,Outro,Bom
19584,2022-04-22 22:59:20,084,Rio de Janeiro,Loja Física,Calças,Calça Casual,2,382,41,20583,41,Outro,Regular
19585,2022-02-05 04:34:00,085,Belo Horizonte,Online,Camisetas,Camiseta Estampada,3,503,25,20584,69,Masculino,Bom
19586,2022-07-02 12:02:37,086,São Paulo,Loja Física,Camisetas,Camiseta Clássica,1,184,0,20585,45,Outro,Ótimo
19587,2022-02-24 14:19:02,087,Rio de Janeiro,Online,Tênis,NMD,3,535,15,20586,62,Outro,Regular
19588,2022-03-16 22:50:10,088,Belo Horizonte,Online,Calças,Calça Casual,2,119,26,20587,22,Outro,Bom
19589,2022-11-03 21:59:11,089,Rio de Janeiro,Loja Física,Camisetas,Camiseta Estampada,3,155,14,20588,21,Feminino,Bom
19590,2022-02-11 22:38:02,090,Belo Horizonte,Online,Calças,Calça Treino,4,564,32,20589,25,Outro,Ótimo
19591,2022-12-11 18:34:02,091,Porto Alegre,Online,Tênis,NMD,2,462,31,20590,65,Masculino,Ótimo
19592,2022-01-05 09:24:58,092,Porto Alegre,Online,Tênis,Ultraboost,4,274,46,20591,59,Outro,Bom
19593,2022-10-28 18:08:59,093,São Paulo,Loja Física,Tênis,Ultraboost,2,557,7,20592,60,Masculino,Ruim
19594,2022-11-23 09:05:47,094,Rio de Janeiro,Online,Tênis,Ultraboost,2,364,15,20593,25,Outro,Bom
19595,2022-02-15 21:35:15,095,Belo Horizonte,Online,Calças,Calça Casual,2,567,14,20594,35,Outro,Regular
19596,2022-01-11 12:26:40,096,Porto Alegre,Loja Física,Camisetas,Camiseta Estampada,4,332,0,20595,26,Masculino,Regular
19597,2022-05-13 10:33:53,097,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,1,289,26,20596,36,Feminino,Regular
19598,2022-06-18 13:52:40,098,São Paulo,Online,Tênis,Ultraboost,3,499,20,20597,69,Feminino,Bom
19599,2022-08-18 03:56:34,099,Rio de Janeiro,Loja Física,Calças,Calça Casual,1,127,20,20598,20,Outro,Ótimo
19600,2022-12-09 07:14:35,100,Porto Alegre,Online,Calças,Calça Casual,3,273,25,20599,44,Feminino,Bom
19601,2022-11-27 08:59:04,001,Porto Alegre,Online,Tênis,Ultraboost,3,80,30,20600,25,Masculino,Regular
19602,2022-04-19 09:29:27,002,Belo Horizonte,Online,Camisetas,Camiseta Clássica,1,121,7,20601,21,Masculino,Bom
19603,2022-08-24 18:02:04,003,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,3,289,27,20602,69,Feminino,Bom
19604,2022-04-03 12:19:12,004,Rio de Janeiro,Loja Física,Tênis,Ultraboost,1,288,1,20603,65,Masculino,Ruim
19605,2022-06-12 12:51:42,005,Rio de Janeiro,Loja Física,Camisetas,Camiseta Estampada,2,410,18,20604,30,Outro,Ruim
19606,2022-12-30 08:29:27,006,Rio de Janeiro,Loja Física,Camisetas,Camiseta Estampada,1,380,16,20605,27,Outro,Bom
19607,2022-04-19 00:28:29,007,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,3,142,43,20606,52,Outro,Ruim
19608,2022-01-30 15:53:55,008,Rio de Janeiro,Loja Física,Calças,Calça Casual,2,123,4,20607,40,Feminino,Bom
19609,2022-08-15 18:59:46,009,Rio de Janeiro,Loja Física,Tênis,Ultraboost,4,244,22,20608,20,Feminino,Regular
19610,2022-02-04 10:08:13,010,Porto Alegre,Loja Física,Calças,Calça Treino,1,237,28,20609,37,Outro,Bom
19611,2022-12-13 12:14:35,011,Belo Horizonte,Loja Física,Calças,Calça Casual,2,247,0,20610,31,Feminino,Ótimo
19612,2022-07-13 14:51:02,012,Belo Horizonte,Online,Tênis,NMD,3,488,13,20611,27,Feminino,Bom
19613,2022-09-27 21:54:03,013,Rio de Janeiro,Online,Calças,Calça Casual,4,76,43,20612,42,Masculino,Bom
19614,2022-05-19 11:23:27,014,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,3,352,36,20613,56,Feminino,Ruim
19615,2022-01-09 08:00:05,015,Belo Horizonte,Loja Física,Calças,Calça Treino,1,318,16,20614,64,Outro,Regular
19616,2022-03-30 23:06:43,016,Belo Horizonte,Online,Tênis,NMD,3,143,14,20615,55,Feminino,Ótimo
19617,2022-03-01 21:53:23,017,Belo Horizonte,Loja Física,Tênis,NMD,3,248,0,20616,67,Masculino,Regular
19618,2022-06-22 08:28:53,018,São Paulo,Loja Física,Calças,Calça Treino,3,93,48,20617,18,Feminino,Regular
19619,2022-06-12 07:12:47,019,São Paulo,Online,Calças,Calça Casual,1,532,22,20618,69,Outro,Bom
19620,2022-07-22 23:09:55,020,Belo Horizonte,Online,Camisetas,Camiseta Clássica,4,90,20,20619,54,Feminino,Ótimo
19621,2022-07-15 14:37:05,021,Rio de Janeiro,Online,Camisetas,Camiseta Clássica,4,417,49,20620,20,Masculino,Regular
19622,2022-05-25 05:42:57,022,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,1,413,20,20621,24,Outro,Regular
19623,2022-06-29 21:18:05,023,Porto Alegre,Loja Física,Tênis,NMD,4,401,35,20622,23,Feminino,Regular
19624,2022-05-11 06:58:04,024,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,1,279,49,20623,45,Masculino,Ótimo
19625,2022-08-23 09:25:47,025,Porto Alegre,Online,Camisetas,Camiseta Estampada,1,215,7,20624,49,Feminino,Ruim
19626,2022-02-27 11:05:59,026,Rio de Janeiro,Loja Física,Tênis,Superstar,3,381,37,20625,33,Feminino,Ruim
19627,2022-11-05 19:04:51,027,Belo Horizonte,Loja Física,Calças,Calça Treino,1,430,41,20626,28,Outro,Ótimo
19628,2022-08-23 19:38:57,028,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,1,89,8,20627,35,Masculino,Ruim
19629,2022-03-03 21:58:42,029,Rio de Janeiro,Loja Física,Tênis,Superstar,1,186,5,20628,36,Outro,Ruim
19630,2022-06-03 08:51:03,030,São Paulo,Loja Física,Calças,Calça Treino,2,149,5,20629,61,Masculino,Bom
19631,2022-01-11 01:48:22,031,Belo Horizonte,Loja Física,Calças,Calça Treino,4,550,17,20630,18,Masculino,Bom
19632,2022-04-06 15:42:54,032,Porto Alegre,Online,Calças,Calça Casual,3,151,30,20631,55,Outro,Bom
19633,2022-06-21 21:26:41,033,Rio de Janeiro,Loja Física,Camisetas,Camiseta Estampada,2,51,29,20632,24,Feminino,Regular
19634,2022-01-12 12:47:38,034,São Paulo,Loja Física,Calças,Calça Casual,1,268,29,20633,18,Feminino,Regular
19635,2022-03-20 09:09:46,035,Porto Alegre,Online,Tênis,NMD,1,116,14,20634,59,Outro,Ruim
19636,2022-04-20 04:39:06,036,Belo Horizonte,Loja Física,Tênis,Ultraboost,4,377,41,20635,21,Outro,Ruim
19637,2022-01-25 08:36:58,037,Belo Horizonte,Online,Calças,Calça Casual,2,494,19,20636,64,Masculino,Ruim
19638,2022-01-07 22:49:41,038,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,4,469,40,20637,49,Masculino,Ótimo
19639,2022-09-21 05:23:41,039,São Paulo,Loja Física,Camisetas,Camiseta Estampada,1,68,24,20638,49,Masculino,Bom
19640,2022-10-14 22:10:31,040,Belo Horizonte,Loja Física,Calças,Calça Casual,1,493,47,20639,66,Outro,Regular
19641,2022-01-13 12:42:47,041,São Paulo,Loja Física,Camisetas,Camiseta Estampada,3,588,47,20640,21,Feminino,Bom
19642,2022-09-07 09:36:11,042,Rio de Janeiro,Online,Camisetas,Camiseta Clássica,2,167,0,20641,19,Masculino,Bom
19643,2022-06-14 23:19:14,043,Porto Alegre,Online,Camisetas,Camiseta Estampada,3,311,17,20642,53,Feminino,Ótimo
19644,2022-07-28 11:22:53,044,São Paulo,Online,Calças,Calça Treino,1,68,3,20643,55,Masculino,Bom
19645,2022-08-17 06:49:09,045,Porto Alegre,Online,Camisetas,Camiseta Clássica,2,312,45,20644,21,Masculino,Ótimo
19646,2022-02-09 03:32:28,046,São Paulo,Online,Calças,Calça Casual,4,547,39,20645,47,Masculino,Bom
19647,2022-01-11 21:23:17,047,Rio de Janeiro,Loja Física,Tênis,NMD,4,219,25,20646,69,Masculino,Ruim
19648,2022-07-11 07:36:30,048,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,2,193,1,20647,26,Masculino,Bom
19649,2022-12-15 14:10:25,049,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,3,207,2,20648,55,Masculino,Ruim
19650,2022-09-06 11:19:01,050,Porto Alegre,Loja Física,Camisetas,Camiseta Estampada,3,129,21,20649,30,Outro,Regular
19651,2022-06-18 21:34:14,051,São Paulo,Loja Física,Calças,Calça Casual,1,287,43,20650,18,Feminino,Regular
19652,2022-03-21 13:27:36,052,Rio de Janeiro,Loja Física,Camisetas,Camiseta Clássica,4,453,3,20651,62,Outro,Bom
19653,2022-01-14 22:26:03,053,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,1,508,33,20652,18,Outro,Ótimo
19654,2022-12-29 00:49:41,054,Belo Horizonte,Loja Física,Tênis,Superstar,3,523,24,20653,34,Outro,Ruim
19655,2022-08-29 22:28:58,055,Rio de Janeiro,Online,Tênis,Ultraboost,4,262,21,20654,60,Feminino,Ótimo
19656,2022-10-28 21:59:30,056,Rio de Janeiro,Loja Física,Calças,Calça Casual,3,446,34,20655,29,Feminino,Bom
19657,2022-09-10 06:41:53,057,Porto Alegre,Online,Calças,Calça Treino,3,274,10,20656,64,Outro,Bom
19658,2022-06-25 18:41:11,058,Belo Horizonte,Online,Calças,Calça Casual,1,270,47,20657,31,Feminino,Ótimo
19659,2022-05-22 09:52:42,059,São Paulo,Loja Física,Calças,Calça Treino,2,285,18,20658,53,Feminino,Bom
19660,2022-01-21 14:41:09,060,São Paulo,Online,Camisetas,Camiseta Clássica,4,393,41,20659,22,Outro,Bom
19661,2022-09-22 08:52:37,061,Rio de Janeiro,Loja Física,Tênis,NMD,1,189,12,20660,16,Outro,Bom
19662,2022-12-07 22:19:47,062,Porto Alegre,Loja Física,Tênis,NMD,2,499,17,20661,57,Feminino,Regular
19663,2022-08-09 23:19:19,063,São Paulo,Online,Tênis,Ultraboost,1,454,35,20662,54,Outro,Regular
19664,2022-07-07 20:43:32,064,Belo Horizonte,Loja Física,Tênis,Superstar,2,427,13,20663,64,Masculino,Regular
19665,2022-08-31 23:32:46,065,Rio de Janeiro,Online,Tênis,Superstar,2,557,43,20664,57,Outro,Regular
19666,2022-10-28 07:13:28,066,Rio de Janeiro,Online,Tênis,Superstar,4,311,22,20665,55,Masculino,Ruim
19667,2022-10-27 19:10:04,067,Porto Alegre,Online,Calças,Calça Casual,4,340,30,20666,39,Feminino,Ruim
19668,2022-10-03 08:30:00,068,Rio de Janeiro,Online,Tênis,NMD,4,391,17,20667,63,Masculino,Bom
19669,2022-02-26 15:06:42,069,Porto Alegre,Online,Tênis,NMD,3,372,5,20668,21,Feminino,Regular
19670,2022-06-18 06:23:57,070,São Paulo,Loja Física,Camisetas,Camiseta Estampada,1,386,43,20669,64,Masculino,Ótimo
19671,2022-08-03 10:11:45,071,Porto Alegre,Online,Calças,Calça Casual,1,226,23,20670,25,Outro,Ruim
19672,2022-05-19 14:54:35,072,Rio de Janeiro,Online,Tênis,NMD,2,175,35,20671,24,Masculino,Bom
19673,2022-12-06 08:05:20,073,Belo Horizonte,Loja Física,Tênis,Superstar,2,471,46,20672,31,Feminino,Ruim
19674,2022-09-04 15:31:14,074,São Paulo,Loja Física,Calças,Calça Treino,1,97,21,20673,47,Outro,Bom
19675,2022-03-09 07:40:21,075,Rio de Janeiro,Online,Tênis,Superstar,4,467,30,20674,15,Feminino,Bom
19676,2022-08-22 23:26:18,076,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,4,315,38,20675,38,Outro,Regular
19677,2022-11-06 10:57:15,077,São Paulo,Loja Física,Calças,Calça Casual,4,190,49,20676,60,Feminino,Bom
19678,2022-06-27 09:54:18,078,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,1,385,21,20677,17,Outro,Regular
19679,2022-09-30 19:35:24,079,Porto Alegre,Online,Calças,Calça Treino,1,86,29,20678,42,Outro,Ruim
19680,2022-12-27 14:53:20,080,São Paulo,Loja Física,Calças,Calça Casual,2,333,25,20679,44,Outro,Bom
19681,2022-05-29 03:45:55,081,São Paulo,Loja Física,Camisetas,Camiseta Clássica,3,67,48,20680,23,Outro,Regular
19682,2022-08-11 02:19:42,082,Belo Horizonte,Loja Física,Calças,Calça Treino,4,438,47,20681,19,Masculino,Ruim
19683,2022-04-11 21:00:04,083,São Paulo,Loja Física,Camisetas,Camiseta Estampada,1,425,1,20682,33,Masculino,Bom
19684,2022-10-02 22:51:57,084,Porto Alegre,Online,Calças,Calça Casual,2,524,32,20683,40,Feminino,Ótimo
19685,2022-11-27 09:14:24,085,Rio de Janeiro,Online,Calças,Calça Casual,3,153,27,20684,38,Masculino,Regular
19686,2022-06-28 13:43:07,086,São Paulo,Loja Física,Camisetas,Camiseta Clássica,2,491,42,20685,41,Outro,Ótimo
19687,2022-01-24 11:29:31,087,Belo Horizonte,Online,Calças,Calça Casual,3,362,31,20686,26,Outro,Ruim
19688,2022-05-11 05:45:07,088,Belo Horizonte,Loja Física,Tênis,Ultraboost,4,441,32,20687,39,Outro,Ruim
19689,2022-09-02 18:21:51,089,Rio de Janeiro,Online,Calças,Calça Casual,3,485,2,20688,64,Outro,Ótimo
19690,2022-12-07 07:16:12,090,Porto Alegre,Online,Calças,Calça Treino,1,251,23,20689,17,Feminino,Ótimo
19691,2022-01-05 07:54:55,091,São Paulo,Loja Física,Camisetas,Camiseta Estampada,2,144,18,20690,68,Outro,Ótimo
19692,2022-02-18 05:31:41,092,São Paulo,Loja Física,Camisetas,Camiseta Clássica,1,497,37,20691,20,Masculino,Ruim
19693,2022-12-14 17:05:30,093,Belo Horizonte,Loja Física,Tênis,Superstar,3,167,39,20692,49,Outro,Bom
19694,2022-12-27 19:35:53,094,São Paulo,Online,Calças,Calça Treino,4,388,26,20693,50,Feminino,Ruim
19695,2022-11-23 06:48:30,095,Rio de Janeiro,Online,Camisetas,Camiseta Clássica,2,208,29,20694,47,Outro,Regular
19696,2022-04-10 12:22:51,096,São Paulo,Loja Física,Camisetas,Camiseta Clássica,2,311,44,20695,25,Outro,Bom
19697,2022-12-29 14:55:10,097,Belo Horizonte,Online,Tênis,NMD,3,581,25,20696,28,Masculino,Regular
19698,2022-11-09 21:22:57,098,Rio de Janeiro,Online,Camisetas,Camiseta Clássica,3,519,4,20697,17,Masculino,Ótimo
19699,2022-05-11 03:08:08,099,Porto Alegre,Loja Física,Camisetas,Camiseta Estampada,1,580,23,20698,23,Masculino,Regular
19700,2022-07-21 05:41:04,100,Porto Alegre,Loja Física,Calças,Calça Casual,2,264,7,20699,18,Masculino,Bom
19701,2022-11-18 10:23:32,001,Belo Horizonte,Online,Camisetas,Camiseta Clássica,4,107,30,20700,43,Feminino,Regular
19702,2022-01-05 08:00:18,002,Porto Alegre,Loja Física,Tênis,NMD,3,134,42,20701,48,Outro,Regular
19703,2022-05-10 10:36:56,003,Porto Alegre,Loja Física,Calças,Calça Treino,2,282,15,20702,28,Outro,Ótimo
19704,2022-06-11 19:05:32,004,Belo Horizonte,Online,Camisetas,Camiseta Clássica,4,67,48,20703,68,Masculino,Regular
19705,2022-04-05 08:55:28,005,Porto Alegre,Loja Física,Tênis,Ultraboost,3,137,25,20704,63,Masculino,Bom
19706,2022-01-25 18:08:17,006,Porto Alegre,Online,Tênis,NMD,3,569,37,20705,35,Outro,Ruim
19707,2022-10-24 17:46:04,007,Belo Horizonte,Loja Física,Tênis,NMD,3,384,8,20706,17,Feminino,Bom
19708,2022-02-08 07:37:01,008,Rio de Janeiro,Loja Física,Tênis,NMD,3,126,6,20707,30,Feminino,Ótimo
19709,2022-10-30 05:11:37,009,Porto Alegre,Online,Camisetas,Camiseta Clássica,4,563,3,20708,60,Outro,Ótimo
19710,2022-02-05 20:21:25,010,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,2,587,18,20709,29,Masculino,Bom
19711,2022-11-04 09:19:34,011,Rio de Janeiro,Loja Física,Calças,Calça Treino,1,409,22,20710,28,Feminino,Ruim
19712,2022-06-08 14:52:23,012,Belo Horizonte,Online,Tênis,Ultraboost,4,384,5,20711,39,Feminino,Bom
19713,2022-06-18 17:41:52,013,Rio de Janeiro,Loja Física,Calças,Calça Casual,4,354,49,20712,67,Outro,Regular
19714,2022-10-04 17:14:11,014,Belo Horizonte,Loja Física,Tênis,Ultraboost,3,191,8,20713,34,Masculino,Ruim
19715,2022-04-16 09:41:18,015,São Paulo,Loja Física,Camisetas,Camiseta Clássica,2,281,43,20714,62,Outro,Regular
19716,2022-10-04 22:27:21,016,Rio de Janeiro,Online,Calças,Calça Treino,1,454,43,20715,34,Feminino,Ruim
19717,2022-01-31 13:41:07,017,Porto Alegre,Loja Física,Calças,Calça Casual,4,438,35,20716,40,Feminino,Regular
19718,2022-05-07 17:25:13,018,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,1,105,14,20717,25,Masculino,Regular
19719,2022-09-21 21:53:28,019,Rio de Janeiro,Loja Física,Calças,Calça Casual,3,425,37,20718,48,Outro,Bom
19720,2022-10-23 03:09:11,020,São Paulo,Online,Tênis,NMD,2,524,12,20719,25,Feminino,Bom
19721,2022-07-12 02:49:13,021,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,1,453,6,20720,16,Outro,Ótimo
19722,2022-09-05 18:30:18,022,Rio de Janeiro,Loja Física,Calças,Calça Treino,1,195,5,20721,58,Feminino,Ótimo
19723,2022-11-05 09:43:09,023,São Paulo,Loja Física,Tênis,NMD,4,58,22,20722,25,Feminino,Ótimo
19724,2022-05-14 18:54:20,024,São Paulo,Online,Tênis,Superstar,2,364,15,20723,44,Masculino,Ruim
19725,2022-12-06 12:28:06,025,São Paulo,Loja Física,Tênis,Ultraboost,4,296,29,20724,41,Outro,Ótimo
19726,2022-10-05 14:07:34,026,Belo Horizonte,Online,Calças,Calça Casual,1,385,17,20725,30,Outro,Ruim
19727,2022-01-01 04:43:04,027,Belo Horizonte,Online,Camisetas,Camiseta Estampada,3,58,35,20726,37,Outro,Bom
19728,2022-12-15 23:45:35,028,Belo Horizonte,Online,Camisetas,Camiseta Clássica,3,372,2,20727,39,Outro,Ruim
19729,2022-08-29 19:06:07,029,São Paulo,Loja Física,Calças,Calça Casual,2,131,34,20728,37,Masculino,Ótimo
19730,2022-04-01 01:46:35,030,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,1,421,20,20729,69,Feminino,Bom
19731,2022-08-24 14:38:05,031,São Paulo,Loja Física,Calças,Calça Treino,1,202,7,20730,56,Masculino,Ruim
19732,2022-01-07 22:40:32,032,Rio de Janeiro,Loja Física,Calças,Calça Treino,3,254,47,20731,56,Feminino,Ótimo
19733,2022-07-01 05:56:52,033,São Paulo,Loja Física,Camisetas,Camiseta Estampada,2,596,17,20732,31,Feminino,Ruim
19734,2022-08-16 08:29:54,034,São Paulo,Online,Calças,Calça Casual,2,414,10,20733,27,Feminino,Ruim
19735,2022-06-15 00:29:23,035,São Paulo,Loja Física,Tênis,NMD,1,172,32,20734,29,Feminino,Regular
19736,2022-12-14 08:15:11,036,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,1,554,30,20735,26,Outro,Ótimo
19737,2022-08-19 18:19:44,037,São Paulo,Loja Física,Camisetas,Camiseta Clássica,3,377,27,20736,65,Masculino,Regular
19738,2022-09-18 08:21:51,038,Belo Horizonte,Loja Física,Tênis,Superstar,2,567,42,20737,66,Outro,Regular
19739,2022-09-07 08:02:15,039,Rio de Janeiro,Loja Física,Calças,Calça Treino,3,463,20,20738,48,Feminino,Regular
19740,2022-06-08 13:25:32,040,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,2,574,46,20739,62,Feminino,Ruim
19741,2022-07-29 03:59:25,041,São Paulo,Online,Tênis,NMD,4,587,17,20740,22,Outro,Regular
19742,2022-09-02 06:11:29,042,São Paulo,Online,Calças,Calça Casual,4,299,31,20741,53,Outro,Bom
19743,2022-11-17 20:12:17,043,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,4,525,23,20742,48,Feminino,Ruim
19744,2022-08-19 02:59:18,044,Rio de Janeiro,Online,Calças,Calça Casual,3,185,40,20743,47,Feminino,Ruim
19745,2022-09-16 06:11:29,045,Belo Horizonte,Online,Tênis,NMD,3,443,31,20744,63,Feminino,Ótimo
19746,2022-01-02 06:29:30,046,São Paulo,Online,Camisetas,Camiseta Estampada,4,338,39,20745,34,Feminino,Bom
19747,2022-04-25 19:49:59,047,Porto Alegre,Online,Camisetas,Camiseta Estampada,1,66,40,20746,64,Masculino,Ótimo
19748,2022-02-18 02:59:30,048,Porto Alegre,Loja Física,Calças,Calça Treino,3,222,10,20747,46,Feminino,Ruim
19749,2022-03-13 12:52:24,049,São Paulo,Online,Camisetas,Camiseta Estampada,4,328,26,20748,19,Masculino,Regular
19750,2022-07-31 12:05:51,050,Rio de Janeiro,Online,Tênis,Ultraboost,4,385,5,20749,22,Masculino,Regular
19751,2022-06-21 21:43:47,051,São Paulo,Online,Tênis,Ultraboost,2,342,29,20750,67,Feminino,Bom
19752,2022-11-23 06:32:53,052,São Paulo,Loja Física,Calças,Calça Casual,3,291,31,20751,16,Feminino,Ótimo
19753,2022-10-07 12:44:06,053,Belo Horizonte,Online,Camisetas,Camiseta Clássica,2,328,15,20752,66,Outro,Ótimo
19754,2022-09-04 02:37:25,054,Belo Horizonte,Online,Camisetas,Camiseta Estampada,1,59,27,20753,58,Masculino,Regular
19755,2022-09-05 04:41:01,055,Belo Horizonte,Loja Física,Tênis,Superstar,1,189,19,20754,43,Masculino,Ruim
19756,2022-02-25 11:34:50,056,Rio de Janeiro,Loja Física,Tênis,Ultraboost,1,337,11,20755,44,Outro,Ótimo
19757,2022-11-28 04:25:14,057,Porto Alegre,Online,Camisetas,Camiseta Estampada,3,240,36,20756,60,Outro,Ótimo
19758,2022-09-26 22:56:53,058,Rio de Janeiro,Loja Física,Tênis,Superstar,3,303,15,20757,62,Outro,Regular
19759,2022-12-05 03:48:35,059,São Paulo,Online,Tênis,Ultraboost,1,547,39,20758,57,Outro,Ótimo
19760,2022-01-31 21:22:58,060,Rio de Janeiro,Loja Física,Camisetas,Camiseta Estampada,1,147,47,20759,69,Outro,Bom
19761,2022-12-04 06:35:58,061,Belo Horizonte,Loja Física,Calças,Calça Casual,1,308,14,20760,24,Feminino,Ótimo
19762,2022-02-01 21:24:07,062,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,4,469,21,20761,44,Outro,Ruim
19763,2022-09-23 03:32:58,063,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,3,61,16,20762,22,Outro,Ótimo
19764,2022-06-10 00:50:08,064,Rio de Janeiro,Loja Física,Camisetas,Camiseta Clássica,1,579,8,20763,53,Masculino,Bom
19765,2022-06-03 18:24:29,065,Rio de Janeiro,Loja Física,Calças,Calça Treino,4,151,42,20764,53,Masculino,Ótimo
19766,2022-08-04 14:22:21,066,Rio de Janeiro,Loja Física,Calças,Calça Casual,1,395,4,20765,35,Outro,Bom
19767,2022-06-08 22:21:09,067,São Paulo,Online,Tênis,Superstar,4,202,15,20766,36,Feminino,Bom
